datetime,target_temp_t+3
2020-01-05,23.4
2020-01-06,23.6
2020-01-07,24.0
2020-01-08,21.3
2020-01-09,16.4
2020-01-10,16.6
2020-01-11,19.3
2020-01-12,22.7
2020-01-13,22.8
2020-01-14,16.2
2020-01-15,15.1
2020-01-16,14.9
2020-01-17,14.4
2020-01-18,17.9
2020-01-19,20.7
2020-01-20,23.4
2020-01-21,21.9
2020-01-22,17.7
2020-01-23,15.8
2020-01-24,14.8
2020-01-25,14.8
2020-01-26,14.7
2020-01-27,15.4
2020-01-28,16.5
2020-01-29,16.0
2020-01-30,17.7
2020-01-31,17.6
2020-02-01,14.1
2020-02-02,14.3
2020-02-03,16.9
2020-02-04,18.7
2020-02-05,17.6
2020-02-06,15.1
2020-02-07,16.3
2020-02-08,18.9
2020-02-09,20.4
2020-02-10,21.2
2020-02-11,23.5
2020-02-12,24.9
2020-02-13,18.9
2020-02-14,17.6
2020-02-15,17.8
2020-02-16,18.2
2020-02-17,18.5
2020-02-18,19.2
2020-02-19,19.7
2020-02-20,20.4
2020-02-21,21.8
2020-02-22,22.0
2020-02-23,22.4
2020-02-24,23.9
2020-02-25,23.8
2020-02-26,23.7
2020-02-27,24.0
2020-02-28,23.5
2020-02-29,22.6
2020-03-01,19.1
2020-03-02,16.7
2020-03-03,19.6
2020-03-04,21.6
2020-03-05,24.5
2020-03-06,27.1
2020-03-07,24.3
2020-03-08,22.4
2020-03-09,22.6
2020-03-10,24.8
2020-03-11,22.5
2020-03-12,20.1
2020-03-13,20.3
2020-03-14,21.7
2020-03-15,18.8
2020-03-16,19.5
2020-03-17,21.9
2020-03-18,23.9
2020-03-19,25.3
2020-03-20,24.7
2020-03-21,25.6
2020-03-22,25.7
2020-03-23,26.4
2020-03-24,26.8
2020-03-25,25.9
2020-03-26,24.7
2020-03-27,20.8
2020-03-28,18.5
2020-03-29,19.3
2020-03-30,19.8
2020-03-31,21.1
2020-04-01,19.2
2020-04-02,18.2
2020-04-03,17.4
2020-04-04,19.5
2020-04-05,20.3
2020-04-06,22.6
2020-04-07,23.9
2020-04-08,25.3
2020-04-09,20.3
2020-04-10,16.6
2020-04-11,19.2
2020-04-12,21.6
2020-04-13,23.1
2020-04-14,24.3
2020-04-15,26.4
2020-04-16,26.1
2020-04-17,27.0
2020-04-18,27.0
2020-04-19,24.7
2020-04-20,20.8
2020-04-21,17.6
2020-04-22,18.8
2020-04-23,20.0
2020-04-24,23.0
2020-04-25,25.2
2020-04-26,25.5
2020-04-27,25.5
2020-04-28,24.3
2020-04-29,27.1
2020-04-30,28.0
2020-05-01,29.4
2020-05-02,29.1
2020-05-03,28.6
2020-05-04,28.9
2020-05-05,28.9
2020-05-06,28.4
2020-05-07,30.6
2020-05-08,29.4
2020-05-09,27.5
2020-05-10,27.3
2020-05-11,28.0
2020-05-12,29.1
2020-05-13,28.6
2020-05-14,28.8
2020-05-15,28.7
2020-05-16,29.1
2020-05-17,32.2
2020-05-18,34.0
2020-05-19,31.7
2020-05-20,28.6
2020-05-21,29.3
2020-05-22,31.0
2020-05-23,28.3
2020-05-24,26.3
2020-05-25,28.2
2020-05-26,29.7
2020-05-27,30.7
2020-05-28,31.2
2020-05-29,30.4
2020-05-30,30.5
2020-05-31,31.3
2020-06-01,31.8
2020-06-02,31.5
2020-06-03,31.5
2020-06-04,32.9
2020-06-05,34.0
2020-06-06,32.3
2020-06-07,30.5
2020-06-08,29.0
2020-06-09,29.9
2020-06-10,30.8
2020-06-11,28.5
2020-06-12,27.2
2020-06-13,30.3
2020-06-14,30.8
2020-06-15,31.0
2020-06-16,30.7
2020-06-17,31.5
2020-06-18,32.2
2020-06-19,33.2
2020-06-20,32.7
2020-06-21,33.1
2020-06-22,30.5
2020-06-23,32.3
2020-06-24,32.6
2020-06-25,32.4
2020-06-26,31.8
2020-06-27,31.9
2020-06-28,29.3
2020-06-29,29.9
2020-06-30,30.0
2020-07-01,28.8
2020-07-02,30.7
2020-07-03,31.1
2020-07-04,31.8
2020-07-05,32.6
2020-07-06,33.5
2020-07-07,33.0
2020-07-08,31.2
2020-07-09,30.7
2020-07-10,31.9
2020-07-11,30.8
2020-07-12,32.2
2020-07-13,31.8
2020-07-14,32.5
2020-07-15,33.0
2020-07-16,32.7
2020-07-17,28.9
2020-07-18,29.9
2020-07-19,30.8
2020-07-20,31.0
2020-07-21,31.2
2020-07-22,31.5
2020-07-23,30.0
2020-07-24,28.5
2020-07-25,29.1
2020-07-26,29.8
2020-07-27,31.6
2020-07-28,30.0
2020-07-29,29.3
2020-07-30,26.8
2020-07-31,27.1
2020-08-01,27.5
2020-08-02,27.2
2020-08-03,27.0
2020-08-04,27.3
2020-08-05,29.8
2020-08-06,30.3
2020-08-07,31.2
2020-08-08,29.6
2020-08-09,30.1
2020-08-10,27.6
2020-08-11,26.6
2020-08-12,27.3
2020-08-13,27.1
2020-08-14,26.4
2020-08-15,26.3
2020-08-16,27.5
2020-08-17,28.4
2020-08-18,28.3
2020-08-19,28.5
2020-08-20,30.0
2020-08-21,30.6
2020-08-22,29.5
2020-08-23,31.3
2020-08-24,31.5
2020-08-25,30.9
2020-08-26,31.3
2020-08-27,31.0
2020-08-28,30.5
2020-08-29,30.5
2020-08-30,31.5
2020-08-31,30.8
2020-09-01,31.0
2020-09-02,31.5
2020-09-03,31.1
2020-09-04,26.6
2020-09-05,28.0
2020-09-06,28.4
2020-09-07,29.2
2020-09-08,28.9
2020-09-09,29.3
2020-09-10,28.7
2020-09-11,28.5
2020-09-12,29.6
2020-09-13,29.9
2020-09-14,30.3
2020-09-15,27.4
2020-09-16,24.8
2020-09-17,25.3
2020-09-18,28.2
2020-09-19,27.8
2020-09-20,27.3
2020-09-21,25.8
2020-09-22,28.4
2020-09-23,28.9
2020-09-24,26.1
2020-09-25,26.6
2020-09-26,29.0
2020-09-27,29.9
2020-09-28,27.9
2020-09-29,28.4
2020-09-30,27.2
2020-10-01,28.6
2020-10-02,27.9
2020-10-03,26.1
2020-10-04,25.1
2020-10-05,24.2
2020-10-06,24.1
2020-10-07,23.4
2020-10-08,23.9
2020-10-09,25.3
2020-10-10,27.6
2020-10-11,23.6
2020-10-12,23.3
2020-10-13,24.9
2020-10-14,23.1
2020-10-15,22.2
2020-10-16,21.9
2020-10-17,22.8
2020-10-18,24.0
2020-10-19,23.8
2020-10-20,23.1
2020-10-21,22.3
2020-10-22,21.9
2020-10-23,22.8
2020-10-24,25.2
2020-10-25,26.1
2020-10-26,22.8
2020-10-27,20.8
2020-10-28,22.3
2020-10-29,24.2
2020-10-30,23.7
2020-10-31,22.3
2020-11-01,22.4
2020-11-02,22.8
2020-11-03,23.8
2020-11-04,25.0
2020-11-05,25.0
2020-11-06,23.7
2020-11-07,22.0
2020-11-08,22.7
2020-11-09,23.4
2020-11-10,23.2
2020-11-11,22.7
2020-11-12,19.0
2020-11-13,20.2
2020-11-14,23.3
2020-11-15,25.2
2020-11-16,24.9
2020-11-17,25.5
2020-11-18,25.9
2020-11-19,25.6
2020-11-20,25.9
2020-11-21,24.6
2020-11-22,24.3
2020-11-23,25.1
2020-11-24,23.5
2020-11-25,20.2
2020-11-26,19.4
2020-11-27,19.7
2020-11-28,19.1
2020-11-29,18.6
2020-11-30,19.5
2020-12-01,17.7
2020-12-02,15.7
2020-12-03,16.4
2020-12-04,18.4
2020-12-05,18.4
2020-12-06,18.4
2020-12-07,20.1
2020-12-08,20.6
2020-12-09,22.2
2020-12-10,23.2
2020-12-11,22.0
2020-12-12,14.2
2020-12-13,13.2
2020-12-14,12.9
2020-12-15,13.0
2020-12-16,14.5
2020-12-17,15.3
2020-12-18,16.1
2020-12-19,18.0
2020-12-20,18.5
2020-12-21,19.1
2020-12-22,19.4
2020-12-23,19.1
2020-12-24,19.7
2020-12-25,21.6
2020-12-26,22.8
2020-12-27,18.3
2020-12-28,14.7
2020-12-29,13.4
2020-12-30,13.5
2020-12-31,15.1
2021-01-01,16.9
2021-01-02,17.2
2021-01-03,16.5
2021-01-04,14.5
2021-01-05,11.1
2021-01-06,10.4
2021-01-07,11.0
2021-01-08,12.9
2021-01-09,14.6
2021-01-10,15.3
2021-01-11,15.8
2021-01-12,16.1
2021-01-13,18.1
2021-01-14,15.7
2021-01-15,15.1
2021-01-16,15.2
2021-01-17,16.3
2021-01-18,16.9
2021-01-19,18.8
2021-01-20,18.9
2021-01-21,20.1
2021-01-22,20.5
2021-01-23,21.3
2021-01-24,20.7
2021-01-25,18.4
2021-01-26,18.3
2021-01-27,17.5
2021-01-28,18.3
2021-01-29,20.2
2021-01-30,20.6
2021-01-31,21.1
2021-02-01,20.1
2021-02-02,21.1
2021-02-03,20.3
2021-02-04,21.3
2021-02-05,20.5
2021-02-06,15.9
2021-02-07,17.9
2021-02-08,19.4
2021-02-09,19.3
2021-02-10,19.5
2021-02-11,21.8
2021-02-12,20.2
2021-02-13,20.3
2021-02-14,20.0
2021-02-15,20.2
2021-02-16,20.4
2021-02-17,20.6
2021-02-18,21.4
2021-02-19,22.0
2021-02-20,22.4
2021-02-21,22.6
2021-02-22,23.0
2021-02-23,23.8
2021-02-24,18.9
2021-02-25,17.3
2021-02-26,20.6
2021-02-27,19.9
2021-02-28,18.1
2021-03-01,17.1
2021-03-02,19.2
2021-03-03,23.0
2021-03-04,22.9
2021-03-05,21.6
2021-03-06,23.4
2021-03-07,24.0
2021-03-08,23.8
2021-03-09,24.3
2021-03-10,23.2
2021-03-11,23.3
2021-03-12,23.7
2021-03-13,23.4
2021-03-14,24.3
2021-03-15,24.3
2021-03-16,24.7
2021-03-17,24.2
2021-03-18,20.9
2021-03-19,18.3
2021-03-20,19.2
2021-03-21,19.8
2021-03-22,20.1
2021-03-23,22.9
2021-03-24,23.2
2021-03-25,23.5
2021-03-26,25.3
2021-03-27,25.2
2021-03-28,26.0
2021-03-29,26.2
2021-03-30,25.5
2021-03-31,25.3
2021-04-01,25.6
2021-04-02,22.8
2021-04-03,25.0
2021-04-04,25.8
2021-04-05,26.2
2021-04-06,20.8
2021-04-07,19.5
2021-04-08,24.3
2021-04-09,26.4
2021-04-10,25.8
2021-04-11,26.8
2021-04-12,25.9
2021-04-13,27.1
2021-04-14,23.0
2021-04-15,22.4
2021-04-16,26.1
2021-04-17,28.2
2021-04-18,28.7
2021-04-19,28.4
2021-04-20,27.8
2021-04-21,28.2
2021-04-22,26.9
2021-04-23,23.8
2021-04-24,24.2
2021-04-25,23.2
2021-04-26,24.1
2021-04-27,25.3
2021-04-28,25.5
2021-04-29,27.6
2021-04-30,29.1
2021-05-01,29.3
2021-05-02,24.7
2021-05-03,26.8
2021-05-04,28.0
2021-05-05,27.9
2021-05-06,29.0
2021-05-07,30.1
2021-05-08,29.3
2021-05-09,29.3
2021-05-10,27.4
2021-05-11,29.2
2021-05-12,30.0
2021-05-13,30.4
2021-05-14,29.9
2021-05-15,30.1
2021-05-16,30.7
2021-05-17,31.0
2021-05-18,30.1
2021-05-19,31.3
2021-05-20,30.9
2021-05-21,27.4
2021-05-22,25.8
2021-05-23,28.9
2021-05-24,29.9
2021-05-25,30.3
2021-05-26,31.2
2021-05-27,32.4
2021-05-28,33.7
2021-05-29,34.5
2021-05-30,33.5
2021-05-31,34.2
2021-06-01,27.7
2021-06-02,28.5
2021-06-03,29.6
2021-06-04,28.7
2021-06-05,28.0
2021-06-06,28.3
2021-06-07,28.6
2021-06-08,29.4
2021-06-09,28.8
2021-06-10,27.7
2021-06-11,29.7
2021-06-12,30.8
2021-06-13,32.3
2021-06-14,32.9
2021-06-15,33.5
2021-06-16,34.5
2021-06-17,35.2
2021-06-18,34.3
2021-06-19,32.3
2021-06-20,29.8
2021-06-21,28.1
2021-06-22,28.2
2021-06-23,28.9
2021-06-24,32.0
2021-06-25,33.6
2021-06-26,32.5
2021-06-27,32.0
2021-06-28,32.8
2021-06-29,33.6
2021-06-30,32.9
2021-07-01,32.7
2021-07-02,30.2
2021-07-03,31.3
2021-07-04,29.6
2021-07-05,27.2
2021-07-06,29.0
2021-07-07,29.1
2021-07-08,30.4
2021-07-09,30.8
2021-07-10,30.9
2021-07-11,31.3
2021-07-12,31.2
2021-07-13,31.3
2021-07-14,31.3
2021-07-15,27.9
2021-07-16,28.8
2021-07-17,29.3
2021-07-18,29.1
2021-07-19,28.2
2021-07-20,26.7
2021-07-21,30.0
2021-07-22,30.1
2021-07-23,30.2
2021-07-24,31.5
2021-07-25,31.0
2021-07-26,30.2
2021-07-27,31.2
2021-07-28,31.9
2021-07-29,28.0
2021-07-30,30.9
2021-07-31,31.5
2021-08-01,32.8
2021-08-02,33.0
2021-08-03,33.9
2021-08-04,34.2
2021-08-05,30.6
2021-08-06,30.1
2021-08-07,27.4
2021-08-08,27.3
2021-08-09,27.3
2021-08-10,29.8
2021-08-11,30.0
2021-08-12,28.3
2021-08-13,30.2
2021-08-14,30.4
2021-08-15,29.2
2021-08-16,29.6
2021-08-17,30.5
2021-08-18,31.3
2021-08-19,31.1
2021-08-20,28.9
2021-08-21,30.4
2021-08-22,29.9
2021-08-23,28.8
2021-08-24,27.8
2021-08-25,27.7
2021-08-26,28.4
2021-08-27,28.8
2021-08-28,29.5
2021-08-29,29.8
2021-08-30,28.6
2021-08-31,29.7
2021-09-01,29.9
2021-09-02,28.3
2021-09-03,29.2
2021-09-04,27.2
2021-09-05,27.3
2021-09-06,27.6
2021-09-07,29.2
2021-09-08,30.3
2021-09-09,31.2
2021-09-10,28.9
2021-09-11,26.2
2021-09-12,26.5
2021-09-13,27.8
2021-09-14,27.7
2021-09-15,28.9
2021-09-16,30.0
2021-09-17,28.5
2021-09-18,29.1
2021-09-19,27.9
2021-09-20,27.9
2021-09-21,26.3
2021-09-22,26.0
2021-09-23,26.2
2021-09-24,27.4
2021-09-25,29.0
2021-09-26,29.3
2021-09-27,29.8
2021-09-28,29.7
2021-09-29,26.6
2021-09-30,28.3
2021-10-01,27.4
2021-10-02,28.8
2021-10-03,29.3
2021-10-04,29.6
2021-10-05,30.2
2021-10-06,26.5
2021-10-07,23.9
2021-10-08,23.5
2021-10-09,25.1
2021-10-10,24.3
2021-10-11,22.8
2021-10-12,21.4
2021-10-13,21.4
2021-10-14,21.2
2021-10-15,19.2
2021-10-16,22.0
2021-10-17,26.2
2021-10-18,22.7
2021-10-19,20.1
2021-10-20,21.0
2021-10-21,21.6
2021-10-22,22.3
2021-10-23,23.1
2021-10-24,24.8
2021-10-25,22.7
2021-10-26,21.6
2021-10-27,20.1
2021-10-28,20.7
2021-10-29,21.2
2021-10-30,21.8
2021-10-31,23.4
2021-11-01,26.3
2021-11-02,26.5
2021-11-03,26.4
2021-11-04,26.8
2021-11-05,20.1
2021-11-06,20.1
2021-11-07,20.7
2021-11-08,20.8
2021-11-09,21.9
2021-11-10,21.2
2021-11-11,21.2
2021-11-12,22.1
2021-11-13,21.3
2021-11-14,21.0
2021-11-15,20.1
2021-11-16,20.1
2021-11-17,23.2
2021-11-18,26.2
2021-11-19,20.8
2021-11-20,18.2
2021-11-21,18.6
2021-11-22,18.1
2021-11-23,19.6
2021-11-24,21.2
2021-11-25,20.4
2021-11-26,21.7
2021-11-27,22.0
2021-11-28,19.8
2021-11-29,17.3
2021-11-30,17.1
2021-12-01,17.5
2021-12-02,17.8
2021-12-03,18.0
2021-12-04,17.7
2021-12-05,18.7
2021-12-06,19.7
2021-12-07,20.8
2021-12-08,21.4
2021-12-09,20.9
2021-12-10,18.4
2021-12-11,18.2
2021-12-12,18.9
2021-12-13,21.3
2021-12-14,21.9
2021-12-15,19.3
2021-12-16,18.2
2021-12-17,19.3
2021-12-18,18.9
2021-12-19,19.1
2021-12-20,19.6
2021-12-21,20.1
2021-12-22,20.9
2021-12-23,18.2
2021-12-24,13.3
2021-12-25,13.9
2021-12-26,15.2
2021-12-27,16.0
2021-12-28,15.1
2021-12-29,16.2
2021-12-30,17.4
2021-12-31,16.7
2022-01-01,20.2
2022-01-02,20.4
2022-01-03,21.4
2022-01-04,21.0
2022-01-05,19.9
2022-01-06,14.9
2022-01-07,14.6
2022-01-08,17.4
2022-01-09,17.0
2022-01-10,16.0
2022-01-11,16.5
2022-01-12,18.1
2022-01-13,19.5
2022-01-14,14.7
2022-01-15,17.6
2022-01-16,17.3
2022-01-17,16.5
2022-01-18,16.3
2022-01-19,18.4
2022-01-20,20.6
2022-01-21,22.6
2022-01-22,20.7
2022-01-23,20.7
2022-01-24,22.2
2022-01-25,22.5
2022-01-26,16.9
2022-01-27,13.1
2022-01-28,12.5
2022-01-29,13.0
2022-01-30,12.5
2022-01-31,14.0
2022-02-01,15.5
2022-02-02,15.1
2022-02-03,12.8
2022-02-04,16.5
2022-02-05,16.0
2022-02-06,13.5
2022-02-07,13.4
2022-02-08,15.9
2022-02-09,15.4
2022-02-10,14.1
2022-02-11,16.3
2022-02-12,16.6
2022-02-13,16.3
2022-02-14,18.5
2022-02-15,20.7
2022-02-16,13.2
2022-02-17,9.0
2022-02-18,11.0
2022-02-19,11.6
2022-02-20,13.6
2022-02-21,14.5
2022-02-22,15.2
2022-02-23,17.0
2022-02-24,18.8
2022-02-25,19.9
2022-02-26,20.7
2022-02-27,22.2
2022-02-28,22.1
2022-03-01,21.3
2022-03-02,21.3
2022-03-03,22.2
2022-03-04,21.5
2022-03-05,20.5
2022-03-06,19.6
2022-03-07,20.6
2022-03-08,22.0
2022-03-09,22.7
2022-03-10,22.8
2022-03-11,23.3
2022-03-12,24.7
2022-03-13,23.5
2022-03-14,23.6
2022-03-15,24.9
2022-03-16,24.1
2022-03-17,25.4
2022-03-18,25.6
2022-03-19,26.5
2022-03-20,19.9
2022-03-21,18.7
2022-03-22,22.4
2022-03-23,26.4
2022-03-24,23.1
2022-03-25,19.9
2022-03-26,20.2
2022-03-27,21.9
2022-03-28,24.4
2022-03-29,18.5
2022-03-30,19.5
2022-03-31,20.4
2022-04-01,21.4
2022-04-02,22.0
2022-04-03,23.8
2022-04-04,26.1
2022-04-05,25.1
2022-04-06,24.3
2022-04-07,24.4
2022-04-08,23.2
2022-04-09,25.0
2022-04-10,27.0
2022-04-11,26.8
2022-04-12,26.1
2022-04-13,23.9
2022-04-14,18.2
2022-04-15,19.2
2022-04-16,22.2
2022-04-17,22.1
2022-04-18,22.0
2022-04-19,25.3
2022-04-20,27.0
2022-04-21,26.8
2022-04-22,27.7
2022-04-23,28.1
2022-04-24,28.1
2022-04-25,27.2
2022-04-26,26.8
2022-04-27,28.6
2022-04-28,23.5
2022-04-29,23.9
2022-04-30,24.9
2022-05-01,25.0
2022-05-02,25.7
2022-05-03,26.1
2022-05-04,26.8
2022-05-05,26.2
2022-05-06,27.1
2022-05-07,28.6
2022-05-08,29.0
2022-05-09,26.9
2022-05-10,26.9
2022-05-11,24.5
2022-05-12,24.9
2022-05-13,23.9
2022-05-14,24.7
2022-05-15,25.5
2022-05-16,25.9
2022-05-17,26.9
2022-05-18,25.6
2022-05-19,24.3
2022-05-20,24.6
2022-05-21,24.0
2022-05-22,27.2
2022-05-23,28.8
2022-05-24,27.9
2022-05-25,28.8
2022-05-26,28.4
2022-05-27,28.2
2022-05-28,27.3
2022-05-29,28.8
2022-05-30,29.9
2022-05-31,30.9
2022-06-01,32.3
2022-06-02,31.0
2022-06-03,28.2
2022-06-04,28.2
2022-06-05,27.8
2022-06-06,29.0
2022-06-07,30.0
2022-06-08,28.2
2022-06-09,30.9
2022-06-10,30.9
2022-06-11,27.5
2022-06-12,28.3
2022-06-13,30.0
2022-06-14,31.4
2022-06-15,32.4
2022-06-16,33.7
2022-06-17,33.6
2022-06-18,33.3
2022-06-19,31.7
2022-06-20,28.0
2022-06-21,30.3
2022-06-22,30.7
2022-06-23,30.3
2022-06-24,32.0
2022-06-25,32.3
2022-06-26,30.6
2022-06-27,28.3
2022-06-28,28.9
2022-06-29,30.6
2022-06-30,31.2
2022-07-01,32.6
2022-07-02,30.4
2022-07-03,28.1
2022-07-04,27.6
2022-07-05,27.5
